user_ID,username,repo_count,Assembly,C,C++,C#,Dart,Go,Java,JavaScript,Kotlin,MATLAB,PHP,Python,Ruby,Rust,Scala,Swift,stack
3100585,sergio-zerg,12,0.0,0.0,0.083,0.0,0.0,0.75,0.0,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,Backend-Go
3100604,sergeyse,5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3100614,bgcarlisle,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Backend-PHP
3100621,KingGold171,3,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript;Backend-Python
3100637,erikkemperman,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript;Backend-Python
3100658,fdserr,6,0.0,0.167,0.0,0.0,0.0,0.0,0.167,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3100663,gianfrancodp,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
3100668,sbiaudet,8,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript
3100716,TinaXing2012,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3100721,wisky81,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3100730,NQX,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3100741,mdreid,3,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,Backend-Java;Backend-PHP;Backend-Python
3100742,DheerG,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3100750,tsgouros,12,0.0,0.167,0.417,0.0,0.0,0.0,0.0,0.167,0.0,0.083,0.0,0.167,0.0,0.0,0.0,0.0,Systems-C++
3100771,Okoyl,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.571,0.0,0.0,0.143,0.286,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
3100783,socionerd,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,Frontend-JavaScript;Backend-Ruby
3100810,JustAboutJeff,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,Frontend-JavaScript;Backend-Ruby
3100817,jeremistadler,9,0.0,0.0,0.0,0.111,0.0,0.0,0.111,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111,Frontend-JavaScript
3100819,oshingc,10,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3100822,jackalhan,12,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,Backend-Java;Backend-Python
3100835,mglonnro,4,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C;Frontend-JavaScript
3100840,jechav,6,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.667,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3100849,yvlasov,4,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Systems-C++;Backend-Go;Backend-Python
3100850,afropolymath,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript;Backend-PHP;Backend-Python
3100851,MrRyanAlexander,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
3100852,szabolor,3,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C;Frontend-JavaScript
3100873,nineff,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.5,0.0,0.0,Frontend-JavaScript;Backend-PHP;Systems-Rust
3100893,nevredimiy,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3100896,AndrewHannigan,3,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,Systems-C++;Backend-Python
3100924,robbyriverside,3,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C++;Mobile-Dart/Flutter;Frontend-JavaScript
3100940,tigershadowclaw,6,0.0,0.333,0.0,0.167,0.0,0.167,0.0,0.167,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,Systems-C
3100945,grayworks,4,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C++;Backend-Java
3100946,JakeWengroff,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,Frontend-JavaScript;Backend-Ruby
3100954,gaponenko,5,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C;Systems-C++
3100974,vlaurenlee,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3100980,shry15harsh,10,0.0,0.0,0.1,0.0,0.0,0.1,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3100981,cleon,7,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200023,p4ddl3,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200026,JIgneshThakker,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#
3200031,akusany2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200059,Recon737,4,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Systems-C++;Backend-C#;Backend-Python
3200080,vgorloff,12,0.0,0.167,0.167,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,Mobile-iOS-Swift
3200101,microbug,3,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C;Systems-C++;Backend-Go
3200102,alejandroscf,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
3200104,denisvlr,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200118,JeffKochuk,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
3200124,deepti2200,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
3200142,yorick2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3200154,keesspoelstra,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C++
3200182,corhaneanusergiu,7,0.0,0.571,0.143,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,Systems-C
3200183,maelkermann,7,0.0,0.0,0.0,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,Backend-Java
3200190,kimitobo,4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C++
3200211,mdhtr,8,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript;Backend-Python
3200214,ignacioerrico,8,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#
3200228,MirtlBu,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3200229,pisapapiros,7,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.286,0.0,0.0,0.0,0.286,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript;Backend-Python
3200232,vzickner,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200233,tvblomberg,8,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,Frontend-JavaScript
3200240,robertrobe,3,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript
3200244,willbeez,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,Backend-PHP;Backend-Python;Backend-Scala
3200249,Pessu,3,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript
3200256,jefersonboes,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.25,0.0,0.0,0.0,Backend-Java;Backend-PHP;Backend-Ruby
3200266,jacobmcgowan,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200267,habibakcakale,6,0.0,0.0,0.0,0.167,0.0,0.0,0.333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200283,Nanges,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3200308,mortang2410,4,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,Systems-C;Frontend-JavaScript;Backend-Python
3200319,sixdouglas,8,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200323,Dimsby,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3200341,vsurjaninov,5,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,Systems-C++;Backend-Python
3200361,paulashbourne,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
3200374,alleriasun,3,0.0,0.0,0.333,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,Systems-C++;Backend-Java;Backend-Scala
3200395,tonyroberts,8,0.0,0.125,0.125,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,Backend-Python
3200396,Preeminent,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Backend-Ruby
3200410,dileeppandey,3,0.0,0.0,0.333,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C++;Backend-Java;Frontend-JavaScript
3200421,pyprogrammer,6,0.0,0.0,0.167,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.0,0.333,0.0,0.167,0.167,0.0,Backend-Python
3200433,lifebeyondfife,7,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript
3200435,mindmind,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200460,Peragore,9,0.0,0.0,0.0,0.0,0.0,0.0,0.778,0.111,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java
3200471,amit-dat,7,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,Backend-Python
3200478,bananek,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,Frontend-JavaScript;Backend-Scala
3200482,slimee,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200486,dearchap,6,0.0,0.167,0.167,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,Backend-Go;Backend-Python
3200491,arisha84,5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,Backend-Java;Backend-Python
3200503,pck,12,0.0,0.167,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.25,0.0,0.0,0.0,Systems-C++;Backend-Ruby
3200507,jenspinney,12,0.0,0.0,0.0,0.0,0.0,0.917,0.0,0.0,0.0,0.0,0.0,0.0,0.083,0.0,0.0,0.0,Backend-Go
3200512,agaase,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200518,zackcalaily,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200529,dasjestyr,8,0.0,0.0,0.0,0.875,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#
3200536,benjsmi,10,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,Backend-Go;Frontend-JavaScript
3200560,khaosdoctor,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200570,paulombweber,8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java
3200573,gyurobenjamin,9,0.0,0.111,0.0,0.0,0.0,0.111,0.0,0.667,0.0,0.0,0.0,0.111,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200576,sadsa,4,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mobile-Dart/Flutter;Frontend-JavaScript
3200580,SeinopSys,7,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.572,0.0,0.0,0.286,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3200608,durkie,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.167,0.167,0.0,0.0,0.0,Frontend-JavaScript
3200638,richardortiz84,3,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200647,jb9229,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200655,dpolivy,11,0.0,0.0,0.182,0.0,0.0,0.0,0.182,0.636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200662,pisupat,13,0.0,0.0,0.231,0.0,0.0,0.077,0.231,0.2309999999999999,0.0,0.0,0.0,0.154,0.0,0.0,0.077,0.0,Systems-C++;Backend-Java;Frontend-JavaScript
3200676,pariwesh06,4,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200688,ccharri,5,0.0,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C;Systems-C++;Backend-C#
3200690,kenedy1,5,0.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C;Systems-C++
3200719,chalupien,3,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.333,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript;Backend-PHP
3200722,Damacustas,4,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,Backend-Java;Systems-Rust
3200739,XMMM1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.0,0.0,0.286,0.286,0.143,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP;Backend-Python
3200744,vtq221,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
3200761,zhongchen,7,0.0,0.0,0.0,0.0,0.0,0.0,0.429,0.0,0.0,0.0,0.0,0.429,0.0,0.0,0.143,0.0,Backend-Java;Backend-Python
3200775,woh-dev,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200781,ami07,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java
3200787,shekharshank,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript;Backend-PHP;Backend-Python
3200789,volodymyr-rudyk,9,0.0,0.0,0.0,0.0,0.0,0.0,0.556,0.444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200799,DecipherOne,6,0.0,0.0,0.0,0.167,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
3200800,mbardauskas,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.0,Frontend-JavaScript
3200827,anderslundholm,4,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mobile-Dart/Flutter;Backend-Go;Backend-Java;Frontend-JavaScript
3200833,eliothedeman,4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Go
3200844,marcndev,10,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,Frontend-JavaScript;Backend-PHP
3200863,sorieil,8,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
3200864,goldentriangle,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.2,0.0,0.2,0.0,Frontend-JavaScript;Backend-Python;Backend-Ruby;Backend-Scala
3200870,reposman33,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200908,mcdaigle1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript;Backend-PHP
3200929,arielbouskila,6,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
3200931,nicolasaunai,5,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,Systems-C;Systems-C++;Frontend-JavaScript;Backend-Python;Backend-Ruby
3200942,jgrinols,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
4000018,LilunCheng,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Backend-Python
4000021,fabcas,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-PHP
4000042,antonmal,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Backend-Ruby
4000049,ancutamaria,8,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Mobile-Android-Kotlin
4000062,gemarcano,13,0.0,0.538,0.308,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.077,0.0,0.0,0.0,0.0,Systems-C;Systems-C++
4000064,Miryana,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,Frontend-JavaScript
4000070,mehmetkarpuz,3,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript
4000076,JamesVanWaza,8,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.625,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,Mobile-Dart/Flutter;Frontend-JavaScript
4000095,LNSmith458,3,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript
4000122,DavidWu-Shaw,7,0.0,0.0,0.0,0.857,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.0,0.0,0.0,0.0,0.0,Backend-C#
4000129,vibhormathur,5,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Java;Frontend-JavaScript
4000130,maly7,5,0.0,0.0,0.0,0.0,0.0,0.2,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-Go;Backend-Java;Frontend-JavaScript
4000139,whosenbocus,5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#
4000199,zimuzostanley,7,0.0,0.0,0.143,0.0,0.0,0.0,0.143,0.286,0.0,0.0,0.143,0.286,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
4000219,javierbravoconde,3,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript
4000222,cheeren,3,0.0,0.333,0.333,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C;Systems-C++;Frontend-JavaScript
4000231,hecmarrr,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
4000239,tasadar2,8,0.0,0.125,0.0,0.5,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Backend-C#;Frontend-JavaScript
4000252,ragvesh,3,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,0.667,0.0,0.0,0.0,0.0,Backend-Java;Backend-Python
4000277,feer56,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
4000279,bobertjmurphy,3,0.0,0.333,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Systems-C;Systems-C++
4000291,tonycorona,14,0.0,0.286,0.071,0.0,0.0,0.0,0.071,0.5,0.0,0.0,0.071,0.0,0.0,0.0,0.0,0.0,Systems-C;Frontend-JavaScript
4000299,mataps,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Frontend-JavaScript
4000342,itsSaad,7,0.0,0.0,0.0,0.0,0.0,0.0,0.143,0.286,0.0,0.0,0.0,0.286,0.286,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python;Backend-Ruby
4000359,Crunsher,3,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,0.0,0.333,0.0,0.0,0.0,Systems-C;Backend-PHP;Backend-Ruby
4000370,ken-ngai26,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.666,0.0,0.0,0.0,0.333,0.0,0.0,0.0,0.0,Frontend-JavaScript;Backend-Python
